title	link	description	pubDate
"NH투자<b>증권</b>, 더현대서울에 'NH슈퍼스톡마켓' 오픈"	http://www.newstomato.com/ReadNews.aspx?no=1033767	"활동을 통해서 삶의 목표를 이루어 가시길 바란다”고 밝혔다. NH투자<b>증권</b>은 <b>MZ</b>세대를 대상으로 한 팝업스토어 ‘NH슈퍼스톡마켓’을 26일 여의도 더현대 서울에 오픈, 5월 9일까지 운영한다고 밝혔다. 사진/NH투자<b>증권</b>"	"Fri, 26 Mar 2021 09:50:00 +0900"
"NH투자<b>증권</b>, 더현대서울에 쇼핑하듯 주식투자 체험하는 공간 열어"	http://www.businesspost.co.kr/BP?command=article_view&num=223733	NH투자<b>증권</b>이 '<b>MZ</b>세대'(1980년~2000년 사이에 태어난 세대)를 공략한 체험공간을 열었다. NH투자<b>증권</b>은 26일 서울 여의도에 위치한 더현대서울 지하2층에 'NH슈퍼스톡마켓'을 열었다고 밝혔다. NH슈퍼스톡마켓은 주식을 파는... 	"Fri, 26 Mar 2021 18:37:00 +0900"
&quot;또 과메기될까&quot;…카카오·토스 4050 공략 관건	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000978021	"이 신생 <b>증권</b>사들이 <b>MZ</b>세대를 중심으로 외연을 확대해 나가며 <b>증권</b>업계에 존재감을 과시하고 있습니다. 출범 다섯 달 만에 토스<b>증권</b>은 가입자 수 400만명을 돌파했고, 아직 MTS를 출시하지도 않은 카카오페이<b>증권</b>의 가입자... "	"Thu, 12 Aug 2021 17:44:00 +0900"
"NH투자<b>증권</b>, 더현대서울에 주식쇼핑 체험 '팝업스토어' 오픈"	http://www.newsworks.co.kr/news/articleView.html?idxno=537164	?NH투자<b>증권</b>은 <b>MZ</b>세대들이 브랜드 가치를 직접 체험할 수 있는 팝업 스토어 'NH슈퍼스톡마켓'을 서울 여의도에 위치한 더현대서울에 오픈했다고 26일 밝혔다. NH슈퍼스톡마켓은 여의도 더현대 서울 지하 2층에 위치하며... 	"Fri, 26 Mar 2021 10:32:00 +0900"
"김태오 DGB금융그룹 회장, 카카오페이와 전략적 제휴"	http://www.gukjenews.com/news/articleView.html?idxno=2293696	"강화해 <b>MZ</b>세대(밀레니얼+Z세대) 등 금융소비자들의 자산관리서비스 수준을 향상시킬 계획이다. 마이데이터... 하이투자<b>증권</b>, 생명, 캐피탈 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁 등 계열사별 특성에 맞는... "	"Tue, 24 Aug 2021 12:54:00 +0900"
DGB금융 ‘디지털 고객 가치창출’ 잰걸음...카카오페이와 전략적 제휴 체결	https://daily.hankooki.com/lpage/finance/202108/dh20210824095844148310.htm?s_ref=nv	"강화해 <b>MZ</b>세대 등 금융소비자들의 자산관리서비스 수준을 향상시킬 계획이다. 마이데이터·빅데이터 등을... 하이투자<b>증권</b>, 생명, 캐피탈 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁 등 계열사별 특성에 맞는... "	"Tue, 24 Aug 2021 10:00:00 +0900"
두나무 비상장 주식 투자에도 ‘편리미엄’ 뜬다	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000069800	"두나무 관계자는 “투자자 편의와 안전에 초점을 맞춘 <b>증권</b>플러스비상장은 <b>MZ</b>세대 유입을 이끌고, 비상장 주식 거래 플랫폼의 새로운 기준으로 자리 잡았다. <b>증권</b>플러스비상장은 앞으로도 편리미엄 트렌드에 부합하는... "	"Mon, 26 Jul 2021 14:05:00 +0900"
"&quot;F&amp;F, 내수 매출 회복·중국 중심 해외 매출 증가…목표가↑ [KB<b>증권</b>]"	http://www.ajunews.com/view/20210409080145781	박신애 KB<b>증권</b> 연구원은 국내 <b>MZ</b>세대(밀레니얼+Z세대) 사이에서 디스커버리 및 MLB 등 국내 의류의 높은 인기로 올해 실적 추정치가 기존 전망보다 높을 것으로 예상했다. 올해 1분기 매출은 2503억원으로 지난해... 	"Fri, 09 Apr 2021 08:09:00 +0900"
제일기획 제작 '삼성<b>증권</b> ISA' 광고 유튜브서 400만뷰 넘어	https://www.ebn.co.kr/news/view/1476463/?sc=Naver	삼성<b>증권</b> 관계자는 &quot;<b>MZ</b> 세대를 겨냥해 어려운 용어와 복잡한 개념이 많은 금융 상품 광고에 재미를 더해 쉽고 재미있게 메시지를 전달하고자 했다&quot;고 말했다. [EBN ()]	"Mon, 22 Mar 2021 09:50:00 +0900"
"DGB금융그룹, 디지털금융활성화 MOU"	http://www.dkilbo.com/news/articleView.html?idxno=342398	"강화해 <b>MZ</b>세대(밀레니얼+Z세대) 등 금융소비자들의 자산관리서비스 수준을 향상시킬 계획이다. 마이데이터... 김태오 회장은 &quot;그룹 자회사인 은행, 하이투자<b>증권</b>, 생명, 캐피탈 그리고 최근 인수한 자산관리 특화... "	"Tue, 24 Aug 2021 20:37:00 +0900"
자산관리에 마이데이터까지… DGB금융-카카오페이 협업	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002693511	"비대면 중금리대출 등을 통해 금융소외계층을 위한 여신지원을 강화하고, 자본시장 부문 협력을 강화해 <b>MZ</b>세... 하이투자<b>증권</b>, 생명, 캐피탈 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁 등 계열사별 특성에... "	"Tue, 24 Aug 2021 16:45:00 +0900"
"[머니네버슬립] 미래에셋<b>증권</b> &quot;스냅, 본격적인 수익화 시작&quot;"	https://www.paxnetnews.com/articles/76661	목표주가 87달러로 상향 미래에셋<b>증권</b>이 스냅의 목표주가를 상향했다. 지난 23일 미래에셋<b>증권</b>의 정용제... 스냅은 다양한 필터를 제공해 <b>MZ</b>세대로부터 인기를 끌고 있다. 특히 AR 필터를 도입하며 스냅은 메타버스... 	"Mon, 26 Jul 2021 13:14:00 +0900"
"NH투자<b>증권</b>, 주식 쇼핑하는 'NH슈퍼스톡마켓' 오픈"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001565216	&lt;&gt; NH투자<b>증권</b>이 <b>MZ</b>세대들이 브랜드 가치를 직접 경험할 수 있는 'NH슈퍼스톡마켓'을 더현대 서울에 열었다고 밝혔습니다. NH슈퍼스톡마켓은 방문하는 고객들이 슈퍼마켓 컨셉의 공간에서 주식 종목을 쇼핑 하듯이... 	"Tue, 06 Apr 2021 10:30:00 +0900"
"DGB금융그룹, 카카오페이와 전략적 MOU 체결"	http://www.psnews.co.kr/news/articleView.html?idxno=2000738	"강화해 <b>MZ</b>세대(밀레니얼+Z세대) 등 금융소비자들의 자산관리서비스 수준을 향상시킬 계획이다. 마이데이터... 하이투자<b>증권</b>, 생명, 캐피탈 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁 등 계열사별 특성에 맞는... "	"Wed, 25 Aug 2021 08:42:00 +0900"
호주 1위 후불 결제 사업자의 3색 매력	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000756045	"② <b>MZ</b> 세대 취향 저격 BNPL 서비스는 글로벌 경제의 소비 주체로 부상 중인 <b>MZ</b> 세대(밀레니얼+Z 세대· 1981... 김재우 삼성<b>증권</b> 연구원은 “스퀘어는 BNPL 기능을 추가해 자체 셀러 생태계를 강화할 수 있고, 애프터페이... "	"Mon, 23 Aug 2021 06:10:00 +0900"
"NH투자<b>증권</b>, 주식 쇼핑하는 'NH슈퍼스톡마켓' 오픈"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001564222	&lt;&gt; NH투자<b>증권</b>이 <b>MZ</b>세대들이 브랜드 가치를 직접 경험할 수 있는 'NH슈퍼스톡마켓'을 더현대 서울에 열었다고 밝혔습니다. NH슈퍼스톡마켓은 방문하는 고객들이 슈퍼마켓 컨셉의 공간에서 주식 종목을 쇼핑 하듯이... 	"Fri, 02 Apr 2021 16:12:00 +0900"
카카오페이·DGB금융 맞손…중금리대출·디지털금융 사업 협력	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000255369	"통한 <b>MZ</b>세대 자산관리서비스 향상 ▲빅데이터 등을 활용한 혁신금융서비스 및 디지털 금융 신상품 개발... 하이투자<b>증권</b>, 생명, 캐피탈, 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁 등 계열사별 특성에 맞는... "	"Tue, 24 Aug 2021 09:44:00 +0900"
희비 엇갈린 하이트진로·롯데칠성…하반기 전략은?	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010679496	<b>MZ</b>세대(밀리니얼+Z세대)를 겨냥한 한정판 제품 출시에도 박차를 가한다. 빙그레 아이스크림 메로나와... 조미진 NH투자<b>증권</b> 연구원은 &quot;유흥채널 매출은 코로나 영향으로 3분기까지는 회복이 녹록지 않을 것으로 예상된다... 	"Tue, 24 Aug 2021 10:36:00 +0900"
돈 되는 미래 고객 잡아라…<b>증권</b>업계 청년 특화 서비스 경쟁	http://www.insightkorea.co.kr/news/articleView.html?idxno=87137	"인사이트코리아, INSIGHTKOREA 한국투자<b>증권</b> 미니스탁 앱 안내 화면.&lt;박지훈&gt; <b>증권</b>사들이 <b>MZ</b>(밀레니얼-Z)세대의 초보 소액 투자자들을 위한 편의 서비스를 내놓고 있다. 이들의 거래금액은 크지 않지만 틈새시장으로서의... "	"Fri, 05 Mar 2021 15:08:00 +0900"
엔씨소프트는 40대 린저씨 놀이터? 1020 '<b>MZ</b>'까지 품는다	https://www.techm.kr/news/articleView.html?idxno=77380	엔씨소프트는 KB<b>증권</b>과 더불어 <b>MZ</b> 세대 맞춤 투자 플랫폼을 내놓는다는 계획이다. 이처럼 엔씨소프트는 올해 젊은층 공략을 위해 신규 엔터와 금융 등 장르를 불문하고 콘텐츠 다각화에 속도를 내고 있다. 여기에... 	"Mon, 16 Nov 2020 10:24:00 +0900"
<b>MZ</b>세대 픽에 투자하라…이연소비로 명품주 기대 상승	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004435114	"○<b>MZ</b>세대 인기 1위 구찌, 중국이 사랑한 루이비통···모두 온라인이 살렸다 이베스트투자<b>증권</b> 분석에 따르면 <b>MZ</b>세대에서 가장 인기있는 브랜드로는 구찌가 1위로 뽑혔다. 국내 럭셔리 플랫폼 업체(트렌비, 머스트잇... "	"Wed, 21 Oct 2020 09:45:00 +0900"
"DGB금융, 카카오페이와 중금리대출·자산관리·마이데이터 추진"	https://www.ebn.co.kr/news/view/1497589/?sc=Naver	"강화해 <b>MZ</b>세대(밀레니얼+Z세대) 등 금융소비자들의 자산관리서비스 수준을 향상시킬 계획이다. 마이데이터... 하이투자<b>증권</b>, 생명, 캐피탈 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁 등 계열사별 특성에 맞는... "	"Tue, 24 Aug 2021 10:42:00 +0900"
"DGB금융그룹-카카오페이, 디지털금융 활성화를 위한 업무협약 체결"	http://www.breaknews.com/828921	"강화해 <b>MZ</b>세대(밀레니얼+Z세대) 등 금융소비자들의 자산관리서비스 수준을 향상시킬... 하이투자<b>증권</b>, 생명, 캐피탈 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁... "	"Tue, 24 Aug 2021 16:32:00 +0900"
&quot;순익 20% 점프&quot; 달라진 KB금융... 먹거리 다변화+<b>MZ</b> 맞춤전략 통했다	https://www.techm.kr/news/articleView.html?idxno=76553	동학개미는 KB<b>증권</b>을 택했다... <b>MZ</b> 타깃 신사업 '속도' KB금융은 당분간 추가 인수·합병(M&amp;A)에 나서기보다 내실을 다지는 데 집중한다는 계획이지만 미래 성장동력이 될 <b>MZ</b> 세대를 타깃으로 한 신규서비스 확보에... 	"Fri, 23 Oct 2020 17:36:00 +0900"
[8월26일자] 비즈니스포스트 아침의 주요기사	https://www.businesspost.co.kr/BP?command=article_view&num=247266	"한문일 <b>MZ</b>세대 깊게 ● GS 품에 안긴 휴젤, 손지훈 재신임받아 중국 미국 유럽 진출 완성할까 ● 대우건설... IBK투자<b>증권</b> 최대실적 순항, 서병기 서학개미도 잡는다 ● [오늘Who] 현대홈쇼핑 현대HCN 매각 끝내, 정지선 인수... "	"Wed, 25 Aug 2021 21:18:00 +0900"
"정유경-정지선, 백화점CEO ‘명품 화장품’ 시장 공략"	http://www.fntimes.com/html/view.php?ud=202108251024437409237391cf86_18	하누리 메리츠<b>증권</b> 애널리스트는 “오는 8월 최초의 화장품 브랜드가 출시될 예정”이라며 “모회사... 신세계인터내셔날은 <b>MZ</b>세대의 선호를 바탕으로 이달 27일 강남점에 두 번째 매장을 열고 연말쯤 부산의 핵심... 	"Wed, 25 Aug 2021 10:40:00 +0900"
"[IT여담] 토스<b>증권</b>, 개미들의 유쾌한 반란 끌어낼까"	https://www.econovill.com/news/articleView.html?idxno=517726	"그 결정적인 동력은 다양하지만, 로빈후드와 같은 무료 <b>증권</b>앱의 등장으로 <b>MZ</b>세대들이 빠르게 주식시장에 유입된 것도 중요한 동력입니다. ICT 기술 및 모바일 플랫폼의 발전으로 이제 더 이상 주식투자는 기성세대의... "	"Tue, 02 Feb 2021 13:53:00 +0900"
"편의점 업계, <b>증권</b>사와 손잡고 '주식 마케팅' 속도…<b>MZ</b> 공략"	http://www.wolyo.co.kr/news/articleView.html?idxno=120232	"BGF리테일 관계자는 &quot;편의점 주요 고객층으로 자리잡은 <b>MZ</b>세대의 주식 등 투자 상품에 대한 관심이 증가하며?관련 상품 기획이 많아지고, 매출도 좋게 나타나고 있다. <b>증권</b>사들의 제휴 요청도 지속적으로 이어지는 중... "	"Tue, 20 Jul 2021 16:54:00 +0900"
'동학개미 따라 플렉스~'…금융상품도 <b>MZ</b>세대 취향저격	http://news.bizwatch.co.kr/article/market/2020/09/24/0008/naver	삼성<b>증권</b>은 최근 <b>MZ</b>세대 취향에 맞게 아예 유튜브 중계를 통해 해외주식 이벤트를 진행했다. 관련 유튜브를 시청해야만 해외 주식과 관련된 퀴즈의 정답을 맞힐?수 있도록 설계했다. 금융투자업계 관계자는 &quot;<b>MZ</b>세대가... 	"Thu, 24 Sep 2020 14:31:00 +0900"
[아주초대석] 박재민 토스<b>증권</b> 대표 &quot;현재의 토스<b>증권</b>은 버전1… 주린이들과 ...	http://www.ajunews.com/view/20210222103535690	"토스<b>증권</b>, 12년만에 새로 출범하는 <b>증권</b>사… <b>MZ</b>세대에 큰 인기 &quot;주린이 맞춤 'TICS'로 쉬운 투자문화 창출... 업계표준 목표로&quot; &quot;투자의 경험을 새롭게 정의하고 주린이 투자 대중화 이끌 것&quot; 홍예신 기자 yeah@ajunews.com 지난... "	"Tue, 23 Feb 2021 00:01:00 +0900"
"27일 고승범 인사청문회, 가계부채·코인 견해 주목"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=001&aid=0012612279	엠제트(<b>MZ</b>)세대의 비판 논리로 공세에 나설 것으로 예상된다. 코로나19에 따른 경제난 극복을 위한 소상공인... 장남은 작년 2∼3월에 5주간 한국투자<b>증권</b>에서 인턴으로 근무하고 213만원을 받았다. 한투는 고 후보자... 	"Sun, 22 Aug 2021 07:01:00 +0900"
"CU, 삼성<b>증권</b> 비대면 계좌 개설 프로모션"	http://www.shinailbo.co.kr/news/articleView.html?idxno=1374672	CU는 삼성<b>증권</b>과 편의점 <b>MZ</b>세대 소비자들을 대상으로 건전한 투자 기회와 경험을 제공하고 다양한 금융 혜택을 제공하는 재테크 프로모션을 실시한다고 5일 밝혔다. CU는 멤버십 애플리케이션인 ‘포켓CU’를 통해... 	"Fri, 05 Feb 2021 08:55:00 +0900"
CU-삼성<b>증권</b> 비대면 계좌 개설 프로모션 진행	http://www.wsobi.com/news/articleView.html?idxno=113875	CU는 삼성<b>증권</b>과 편의점 <b>MZ</b>세대 소비자들을 대상으로 건전한 투자 기회와 경험을 제공하고 다양한 금융 혜택을 제공하는 재테크 프로모션을 실시한다고 5일 밝혔다. CU는 멤버십 애플리케이션인 '포켓CU'를 통해... 	"Fri, 05 Feb 2021 14:06:00 +0900"
"CU, 삼성<b>증권</b> 비대면 계좌 개설 창구로…&quot;투자와 적립을 동시에&quot;"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004841582	CU는 4일 삼성<b>증권</b>과 함께 편의점 <b>MZ</b>세대 고객들을 대상으로 다양한 금융 혜택을 제공하는 재테크 프로모션을 시행한다고 밝혔다. CU는 멤버십 어플인 포켓CU를 통해 삼성<b>증권</b> 비대면 계좌 개설 창구 역할을 한다. 이를... 	"Thu, 04 Feb 2021 07:57:00 +0900"
"CU, 삼성<b>증권</b>과 손잡고 재테크 프로모션"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004845459	BGF리테일(282330)이 운영하는 편의점 CU가 삼성<b>증권</b>과 함께 <b>MZ</b>세대 고객들을 대상으로 건전한 투자 기회와 경험을 제공하고 다양한 금융 혜택을 제공하는 재테크 프로모션을 4일부터 시작한다. CU는 멤버십 애플리케이션... 	"Thu, 04 Feb 2021 08:36:00 +0900"
"&quot;힘내라 동학개미&quot; CU, 삼성<b>증권</b>과 재테크 프로모션 진행"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005148090	CU는 삼성<b>증권</b>과 함께 편의점 <b>MZ</b>세대 고객들을 대상으로 건전한 투자 기회와 경험을 제공하고 다양한 금융 혜택을 제공하는 재테크 프로모션을 4일 시행했다. CU는 멤버십 어플인 포켓CU를 통해 삼성<b>증권</b> 비대면 계좌... 	"Thu, 04 Feb 2021 10:09:00 +0900"
"&quot;동학개미 힘내라&quot;...CU·삼성<b>증권</b>, 재테크 프로모션 진행"	http://www.newspim.com/news/view/20210204000284	편의점 CU는 삼성<b>증권</b>과?함께 편의점?<b>MZ</b>세대?고객들을 대상으로 재테크 프로모션을 진행한다고 4일 밝혔다. CU는 멤버십?어플인 '포켓CU'를 통해 삼성<b>증권</b> 비대면 계좌 개설 창구 역할을 한다. 이를 통해 신규... 	"Thu, 04 Feb 2021 10:49:00 +0900"
"CU, <b>증권</b> 계좌 개설 창구 서비스 도입"	https://www.asiatoday.co.kr/view.php?key=20210204010003058	"포켓CU 통해 삼성<b>증권</b> 비대면 계좌 개설 가능 계좌 개설 후 삼성<b>증권</b>에서 주식·펀드·ELS 매수하면 투자금의 1% CU 포인트 적립 2년 동안 매달 적립, 최대 120만 포인트 가능 CU는 삼성<b>증권</b>과 함께 편의점 <b>MZ</b>세대(밀레니얼... "	"Thu, 04 Feb 2021 10:32:00 +0900"
CU 삼성<b>증권</b> 비대면 계좌 개설 창구 역할	https://www.ebn.co.kr/news/view/1470980/?sc=Naver	CU는 삼성<b>증권</b>과 함께 편의점 <b>MZ</b>세대 고객들을 대상으로 건전한 투자 기회와 경험을 제공하고 다양한 금융 혜택을 제공하는 재테크 프로모션을 시행한다고 4일 밝혔다. CU는 멤버십 어플인 포켓CU를 통해 삼성<b>증권</b>... 	"Thu, 04 Feb 2021 09:28:00 +0900"
"CU, 삼성<b>증권</b>과 '주린이 공략'…투자하면 포인트 적립"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=030&aid=0002927078	편의점 CU는 삼성<b>증권</b>과 함께 <b>MZ</b>세대 고객들을 대상으로 건전한 투자 기회와 다양한 금융 혜택을 제공하는 재테크 프로모션을 시행한다고 4일 밝혔다. CU는 멤버십 애플리케이션 포켓CU를 통해 삼성<b>증권</b> 비대면 계좌... 	"Thu, 04 Feb 2021 09:14:00 +0900"
"CU, 삼성<b>증권</b>과 재테크 프로모션 진행"	http://www.newstomato.com/ReadNews.aspx?no=1023356	사진/CU 제공 CU가 삼성<b>증권</b>과 함께 편의점 <b>MZ</b>세대 고객들을 대상으로 투자 기회와 다양한 금융 혜택을 제공하는 재테크 프로모션을 4일부터 이날 시행한다고 밝혔다. CU는 멤버십 앱인 포켓CU를 통해 삼성<b>증권</b> 비대면... 	"Thu, 04 Feb 2021 09:08:00 +0900"
"&quot;동학개미 응원합니다!&quot; CU, 삼성<b>증권</b>과 재테크 프로모션 진행"	https://www.fetv.co.kr/news/article.html?no=75731	CU는?삼성<b>증권</b>과?함께 편의점?<b>MZ</b>세대?고객들을 대상으로 건전한 투자 기회와 경험을 제공하고 다양한 금융 혜택을 제공하는 재테크 프로모션을 4일부터 시행한다고 밝혔다. CU는 멤버십?어플인 포켓CU를 통해... 	"Thu, 04 Feb 2021 09:33:00 +0900"
"CU, 삼성<b>증권</b>과 재테크 프로모션…&quot;투자금액 1% 적립&quot;"	http://www.fntimes.com/html/view.php?ud=202102040849053841ac58ac381d_18	BGF리테일이 운영하는 편의점 CU가 4일 삼성<b>증권</b>과 함께 <b>MZ</b>세대 고객들을 대상으로 건전한 투자 기회와 경험을 제공하고 다양한 금융 혜택을 제공하는 재테크 프로모션을 시작한다고 밝혔다. CU는 멤버십 애플리케이션... 	"Thu, 04 Feb 2021 08:56:00 +0900"
'CU' 삼성<b>증권</b>과 손잡고 재테크 프로모션	http://www.lkp.news/news/articleView.html?idxno=12166	▲ 사진=CU BGF리테일이 운영하는 편의점 CU가 삼성<b>증권</b>과 함께 <b>MZ</b>세대 고객들을 대상으로 건전한 투자 기회와 경험을 제공하고 다양한 금융 혜택을 제공하는 재테크 프로모션을 4일부터 시작한다. CU는 멤버십... 	"Thu, 04 Feb 2021 11:54:00 +0900"
[메타버스 신세계 上] '또 하나의 세상' ICT 미래 먹거리 주목	http://biz.newdaily.co.kr/site/data/html/2021/08/24/2021082400001.html	특히 메타버스가 미래 소비 계층인 <b>MZ</b>세대의 '다중적 자아(멀티 페르소나)' 취향을 저격하면서 블랙홀처럼... 정은수 메리츠<b>증권</b> 연구원은 &quot;메타버스 산업은 2030년 약 1700조원에 달하는 시장장으로 점쳐진다&quot;며 &quot;우리... 	"Tue, 24 Aug 2021 07:10:00 +0900"
&quot;<b>증권</b>사 웹툰이 네이버 2위?&quot;…<b>MZ</b>세대 따라 달라진 마케팅	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004611848	이 교수는 &quot;소주잔 등 굿즈도 <b>MZ</b>세대가 흥미를 느끼고 자신의 SNS에 올렸을 때 인정받을 만한 것이라면 관심을 보일 것&quot;이라며 &quot;<b>증권</b>사 입장에서는 재산 형성에 관심이 많은 <b>MZ</b>세대를 고객으로 유치할 가능성이 커지는 것... 	"Tue, 06 Jul 2021 05:28:00 +0900"
[위클리 e뉴스] &quot;수천만원 주고 불량품 샀나&quot;…잦은 車 리콜에 소비자 분통 外	http://www.enewstoday.co.kr/news/articleView.html?idxno=1506103	"▲<b>증권</b>가, 공모주 청약으로 2030 개인투자자 활성화 나선다 기업공개를 주관하는 주요 <b>증권</b>사들이 80년 이후에 출생하고 모바일 활용도가 높은 <b>MZ</b>세대의 신규 <b>증권</b>계좌 개설 유입에 높은 관심을 보이고 있다고 합니다.... "	"Sat, 21 Aug 2021 09:00:00 +0900"
"김태오 류영준, DGB금융과 카카오페이 디지털금융 강화 위해 맞손"	https://www.businesspost.co.kr/BP?command=article_view&num=247056	"강화해 <b>MZ</b>세대 등 금융소비자들의 자산관리서비스 수준을 향상시킬 계획을 세웠다. 이 밖에 마이데이터... 하이투자<b>증권</b>, 생명, 캐피털 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁 등 계열사별 특성에 맞는... "	"Tue, 24 Aug 2021 18:24:00 +0900"
&quot;<b>MZ</b>세대서 부는 IRP 열풍&quot;… <b>증권</b>사들 '수수료면제·고수익 상품'으로 고객 모...	http://www.startuptoday.co.kr/news/articleView.html?idxno=79598	이에 따라 <b>증권</b>사들은 기성세대와 다른?<b>MZ</b>세대의 '실전 재테크'?영역을?잡기 위해?'수수료 면제' 카드와 '고수익'을 내세우며 고객 모시기에 나섰다. 사실 IRP는 근로자가 노후를 대비하기 위해 가입하는... 	"Fri, 02 Jul 2021 15:32:00 +0900"
"[ESG투자 전성시대①] A등급 삼성전자, CCC 기업은 현대제철"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=243&aid=0000015510	"여기에 기업의 사회적 책임을 중시하는 ‘<b>MZ</b>세대’(밀레니얼+Z세대, 1980년대 초반~2000년대 초반 출생자)... 신한금투, 삼성, KB<b>증권</b> 등도 자료 발표 <b>증권</b>사가 발간하는 투자 리포트를 활용하는 것도 방법이다.... "	"Sun, 22 Aug 2021 12:57:00 +0900"
[진격의 젊은PB]하이투자<b>증권</b> '정보 메신저'…<b>MZ</b>가 '이화진 플랫폼' 찾는 이유	http://biz.newdaily.co.kr/site/data/html/2021/07/01/2021070100050.html	제 고객들에게 좋은 투자 정보를 줄 수 있으니까요.&quot; 이화진 하이투자<b>증권</b> 강북WM센터 과장은 10년차 젊은 PB(1983년생)다. 소위 <b>MZ</b>세대다. 이화진 과장이 관리하는 자산의 대부분은 법인고객 자산이다. 지난해부터 관리 고객... 	"Thu, 01 Jul 2021 10:52:00 +0900"
&quot;<b>MZ</b>세대는 '떡잎'부터 투자한다규&quot;…<b>증권</b>플러스 비상장으로 투자 ↑	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004608690	두나무 관계자는 &quot;<b>증권</b>플러스 비상장의 뛰어난 기술력과 차별화된 서비스는 <b>MZ</b>세대의 유입을 이끌고 차세대 비상장 주식 투자 트렌드를 선도하고 있다&quot;며 &quot;<b>증권</b>플러스 비상장은 앞으로도 비상장 주식 시장의 건전한... 	"Tue, 29 Jun 2021 14:25:00 +0900"
"DGB금융, 카카오페이와 디지털금융 활성화 위해 맞손"	http://www.seoulwire.com/news/articleView.html?idxno=449847	"강화해 <b>MZ</b>세대(밀레니얼+Z세대) 등 금융소비자들의 자산관리서비스 수준을 향상시킬 계획이다. 마이데이터... 하이투자<b>증권</b>, 생명, 캐피탈 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁 등 계열사별 특성에 맞는... "	"Tue, 24 Aug 2021 15:04:00 +0900"
"DGB금융그룹-카카오페이, 디지털금융 활성화 ‘맞손’"	http://www.ksmnews.co.kr/default/index_view_page.php?idx=347265&part_idx=291	"강화해 <b>MZ</b>세대(밀레니얼+Z세대) 등 금융소비자들의 자산관리서비스 수준을 향상시킬 계획이다. 마이데이터... 하이투자<b>증권</b>, 생명, 캐피탈 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁 등 계열사별 특성에 맞는... "	"Tue, 24 Aug 2021 22:04:00 +0900"
DGB금융-카카오페이 디지털금융 전략적 업무협약 체결	http://www.consumernews.co.kr/news/articleView.html?idxno=633984	"강화해 <b>MZ</b>세대 등 소비자들의 자산관리서비스 수준을 향상시킬 계획이다. 마이데이터·빅데이터 등을 활용한... 하이투자<b>증권</b>, 생명, 캐피탈 그리고 최근 인수한 자산관리 특화 핀테크사 뉴지스탁 등 계열사별 특성에... "	"Tue, 24 Aug 2021 11:24:00 +0900"
"삼성<b>증권</b>, 중개형 ISA 고객 42만 돌파...<b>MZ</b>세대 절반"	http://www.whitepaper.co.kr/news/articleView.html?idxno=207707	전체 가입고객 중 <b>MZ</b>세대 비중은 50%로?나타났다.?(사진=삼성<b>증권</b>) 삼성<b>증권</b>의 중개형 개인종합자산관리계좌(ISA) 가입고객이 출시 4개월 만에 40만명을 넘어섰다. 전체 고객 중 <b>MZ</b>세대가 차지하는?비중은 50%로... 	"Tue, 29 Jun 2021 20:04:00 +0900"
